-209.97897897927942, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 29.0, 4.0, 0.0, 4.0
-209.97897897927942, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 29.0, 4.0, 1.0, 4.0
2541.7242002611147, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 33.0, 5.0, 0.0, 5.0
2541.7242002611715, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 26.0, 4.0, 0.0, 3.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 26.0, 4.0, 2.0, 3.0
2541.7242002611147, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 35.0, 5.0, 0.0, 5.0
1270.8621001305573, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 30.0, 5.0, 0.0, 5.0
2541.7242002611715, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 32.0, 5.0, 0.0, 5.0
1270.8621001305573, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 31.0, 5.0, 0.0, 3.0
1270.8621001305573, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 25.0, 4.0, 2.0, 2.0
-1480.8410791098936, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 3.0, 0.0, 1.0
-1480.8410791098936, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0
-209.97897897933626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0
0.0, 5.0, 24.0, 9.0, 5.0, 5.0, 8.0, 31.0, 14.0, 4.0, 9.0
0.0, 5.0, 24.0, 9.0, 5.0, 5.0, 3.0, 24.0, 9.0, 5.0, 5.0
0.0, 3.0, 16.0, 8.0, 4.0, 3.0, 6.0, 34.0, 14.0, 8.0, 7.0
0.0, 3.0, 16.0, 8.0, 4.0, 3.0, 7.0, 34.0, 14.0, 9.0, 7.0
0.0, 3.0, 16.0, 8.0, 4.0, 3.0, 7.0, 31.0, 13.0, 9.0, 7.0
0.0, 2.0, 12.0, 6.0, 3.0, 2.0, 2.0, 12.0, 6.0, 3.0, 2.0
0.0, 2.0, 8.0, 4.0, 1.0, 2.0, 13.0, 46.0, 21.0, 1.0, 13.0
0.0, 2.0, 8.0, 4.0, 1.0, 2.0, 13.0, 46.0, 21.0, 3.0, 13.0
0.0, 2.0, 8.0, 4.0, 1.0, 2.0, 13.0, 44.0, 20.0, 3.0, 13.0
0.0, 2.0, 8.0, 4.0, 0.0, 2.0, 13.0, 43.0, 19.0, 4.0, 13.0
0.0, 2.0, 10.0, 4.0, 2.0, 2.0, 14.0, 53.0, 21.0, 0.0, 16.0
0.0, 2.0, 10.0, 4.0, 2.0, 2.0, 14.0, 52.0, 20.0, 1.0, 14.0
